datapointID,X,Y,answer,subtaskID
646,92.763691,67.998125,1,3
647,33.09021,33.650392,0,3
648,27.62555,22.440592,0,3
649,54.342564,33.995568,0,3
650,76.632129,74.730206,1,3
651,69.621547,69.037781,1,3
652,47.897929,17.203477,0,3
653,79.079217,98.573373,0,3
654,72.998996,47.628159,1,3
655,35.010274,67.403421,1,3
656,54.350962,7.57643,0,3
657,56.198864,73.441075,1,3
658,17.950428,46.360485,1,3
659,74.052686,60.502412,1,3
660,89.5831,60.578502,1,3
661,57.355332,27.775408,0,3
662,35.618864,50.404164,1,3
663,10.45729,59.819769,1,3
664,50.241749,74.461463,1,3
665,32.322007,46.417001,1,3
666,6.08132,66.962348,1,3
667,7.442917,25.763094,0,3
668,23.514776,84.726824,0,3
669,99.342558,38.456346,0,3
670,36.687677,95.92828,0,3
671,21.329318,82.261263,0,3
672,49.049383,72.977711,1,3
673,29.198346,53.646587,1,3
674,76.975923,67.285384,1,3
675,58.602592,67.099664,1,3
676,50.657644,69.84921,1,3
677,81.782111,71.528421,1,3
678,28.604131,46.689787,1,3
679,62.469014,34.267071,0,3
680,44.480441,46.312932,1,3
681,88.062761,22.026669,0,3
682,71.385887,23.592347,0,3
683,72.47456,50.794664,1,3
684,40.399541,36.315864,0,3
685,29.844213,64.528733,1,3
686,98.398836,82.376865,0,3
687,6.903463,72.841444,1,3
688,77.793187,40.197493,0,3
689,93.471054,54.029115,1,3
690,13.980651,48.786805,1,3
691,35.4664,67.088369,1,3
692,16.69587,71.309539,1,3
693,46.484775,71.272407,1,3
694,32.325646,21.59765,0,3
695,76.075605,84.367503,0,3
696,49.010225,51.515666,1,3
697,35.532503,49.871279,1,3
698,46.226265,40.903612,0,3
699,64.00396,89.461919,0,3
700,81.878975,49.346077,1,3
701,72.309133,63.978701,1,3
702,38.873037,53.384254,1,3
703,31.139164,54.491465,1,3
704,61.874886,47.369684,1,3
705,36.190891,54.723249,1,3
706,22.252306,65.508081,1,3
707,5.407761,31.430108,0,3
708,77.275572,75.773414,0,3
709,76.61731,37.910815,0,3
710,37.593018,49.265696,1,3
711,6.509226,59.444316,1,3
712,76.116252,16.492393,0,3
713,72.918608,71.304658,1,3
714,80.795361,39.123604,0,3
715,55.919595,2.378378,0,3
716,12.791631,47.451757,1,3
717,87.801561,43.202663,0,3
718,89.936276,70.541238,1,3
719,99.604187,24.08686,0,3
720,69.475714,86.371771,0,3
721,10.42054,95.007944,0,3
722,79.486282,63.366013,1,3
723,5.133972,73.221185,1,3
724,10.578548,63.246341,1,3
725,91.094512,45.658492,1,3
726,90.391463,38.838521,0,3
727,20.443403,8.847053,0,3
728,54.843937,83.513684,0,3
729,7.763231,33.012376,0,3
730,41.011605,56.75301,1,3
731,1.281666,63.864596,0,3
732,61.74538,14.848987,0,3
733,51.529175,61.576674,1,3
734,42.267521,75.152025,0,3
735,80.855795,49.130668,1,3
736,38.878862,54.277494,1,3
737,9.428102,99.138756,0,3
738,46.800362,2.359461,0,3
739,67.944789,99.854379,0,3
740,93.762917,60.462672,1,3
741,14.850952,1.947484,0,3
742,71.323681,47.645531,1,3
743,4.903013,48.788757,0,3
744,90.84579,2.810227,0,3
745,63.128269,71.269242,1,3
746,18.505821,54.030322,1,3
747,74.199715,48.889429,1,3
748,38.642747,72.796682,1,3
749,47.518003,63.479705,1,3
750,49.89232,24.91936,0,3
751,88.178277,74.364761,1,3
752,8.085163,49.046424,1,3
753,12.847058,46.103662,1,3
754,62.142324,72.591674,1,3
755,56.40163,49.504018,1,3
756,28.486247,13.462036,0,3
757,42.595457,46.618806,1,3
758,81.815668,50.283784,1,3
759,95.728442,17.784663,0,3
760,39.81205,72.564544,1,3
761,12.787332,50.437098,1,3
762,86.048155,92.96477,0,3
763,22.51636,59.58906,1,3
764,29.319353,26.186335,0,3
765,84.439594,50.308744,1,3
766,19.445994,28.580761,0,3
767,67.659422,11.020622,0,3
768,92.713754,59.144817,1,3
769,49.553009,95.20625,0,3
770,45.349409,37.506655,0,3
771,30.652287,74.675437,1,3
772,64.834069,64.900038,1,3
773,66.296119,36.564475,0,3
774,52.366688,47.896375,1,3
775,0.788248,7.686526,0,3
776,84.476545,73.682607,1,3
777,41.821013,98.837395,0,3
778,73.568327,69.833897,1,3
779,31.904128,73.733103,1,3
780,75.686679,60.376316,1,3
781,1.834304,30.302518,0,3
782,86.312816,79.946953,0,3
783,88.490054,74.440069,1,3
784,0.488813,25.882635,0,3
785,67.067857,61.692733,1,3
786,80.092816,64.655757,1,3
787,5.056147,58.274191,0,3
788,49.376862,20.849011,0,3
789,99.646257,17.04315,0,3
790,68.772892,20.90988,0,3
791,33.157554,51.728652,1,3
792,9.843112,78.866694,0,3
793,5.793203,10.158492,0,3
794,9.737625,50.653288,1,3
795,93.657861,63.370623,1,3
796,14.830112,63.959238,1,3
797,46.473374,29.359438,0,3
798,82.679973,86.385576,0,3
799,44.34745,18.911311,0,3
800,20.388139,34.920901,0,3
801,89.127437,76.730622,0,3
802,9.272076,87.52728,0,3
803,17.402023,5.207644,0,3
804,81.768263,63.953392,1,3
805,2.375231,50.909227,0,3
806,77.890179,56.983308,1,3
807,6.376174,62.41734,1,3
808,76.749678,72.925031,1,3
809,30.111109,67.09754,1,3
810,9.199561,57.11163,1,3
811,57.23875,58.364805,1,3
812,72.797685,93.122413,0,3
813,43.247366,92.969175,0,3
814,53.913542,63.58702,1,3
815,25.791253,47.793405,1,3
816,75.638362,14.625007,0,3
817,79.993779,69.377746,1,3
818,78.023012,61.495628,1,3
819,10.669113,29.856885,0,3
820,6.908626,4.008362,0,3
821,29.095257,70.333275,1,3
822,57.537331,67.920382,1,3
823,94.769881,61.677398,1,3
824,64.546888,19.635522,0,3
825,10.619842,97.256481,0,3
826,8.440303,97.796322,0,3
827,28.239793,18.149357,0,3
828,8.458851,46.54734,1,3
829,10.629108,18.680938,0,3
830,89.000517,94.023323,0,3
831,94.29444,52.726543,1,3
832,66.002073,20.819151,0,3
833,12.528686,90.730804,0,3
834,22.269438,33.905995,0,3
835,72.994521,51.793085,1,3
836,83.817638,51.795741,1,3
837,34.699523,9.931167,0,3
838,53.908923,13.179749,0,3
839,9.817531,83.609747,0,3
840,50.13516,7.168031,0,3
841,39.06179,66.26182,1,3
842,89.261436,63.537749,1,3
843,99.168961,16.627702,0,3
844,77.958213,36.364109,0,3
845,77.315324,74.510757,1,3
846,55.812033,46.815274,1,3
847,74.947071,67.826703,1,3
848,23.290333,39.292938,0,3
849,10.060453,73.9813,1,3
850,6.547676,83.663221,0,3
851,83.668644,70.567639,1,3
852,63.35887,20.487188,0,3
853,5.381553,34.376148,0,3
854,94.823705,27.364386,0,3
855,10.033453,61.930284,1,3
856,19.159434,9.057212,0,3
857,39.674233,55.254062,1,3
858,27.73952,66.188034,1,3
859,30.482921,27.861503,0,3
860,23.365248,69.275778,1,3
861,82.704827,59.098196,1,3
862,36.56186,65.901713,1,3
863,1.408251,24.003718,0,3
864,7.683348,54.246595,1,3
865,46.649915,9.175075,0,3
866,45.132693,12.63982,0,3
867,67.752848,16.066777,0,3
868,61.938192,28.522534,0,3
869,11.834626,62.814538,1,3
870,57.795077,69.377919,1,3
871,84.972955,90.589502,0,3
872,81.201274,23.360966,0,3
873,79.717337,72.326898,1,3
874,60.09526,21.862017,0,3
875,37.636165,82.322141,0,3
876,10.473816,82.604675,0,3
877,61.320026,6.79525,0,3
878,21.975571,50.73186,1,3
879,10.85563,57.801031,1,3
880,99.532442,32.948599,0,3
881,36.679849,55.900473,1,3
882,43.390451,0.156274,0,3
883,44.66401,4.735306,0,3
884,23.389096,74.605182,1,3
885,83.297544,93.675714,0,3
886,85.591905,47.030737,1,3
887,7.083548,66.434874,1,3
888,16.689892,53.361029,1,3
889,20.423737,69.573543,1,3
890,87.408899,2.587995,0,3
891,73.314893,49.101608,1,3
892,6.849997,46.965966,1,3
893,95.252983,74.862673,1,3
894,95.083531,31.609879,0,3
895,63.979994,66.547177,1,3
896,10.197667,10.284785,0,3
897,32.759112,71.284769,1,3
898,45.071273,63.247427,1,3
899,12.252486,64.895154,1,3
900,39.169381,64.05877,1,3
901,45.899518,73.388812,1,3
902,28.548609,70.237511,1,3
903,82.26081,41.612507,0,3
904,64.79799,53.807347,1,3
905,32.567267,64.454126,1,3
906,61.118133,53.314399,1,3
907,6.784448,63.705279,1,3
908,22.273784,54.894419,1,3
909,76.775461,59.442411,1,3
910,63.146493,8.858319,0,3
911,78.304186,68.761672,1,3
912,80.465085,30.570208,0,3
913,77.936501,71.618213,1,3
914,89.123754,52.003286,1,3
915,26.10859,43.186699,0,3
916,78.088698,50.460006,1,3
917,76.762665,31.204717,0,3
918,76.188821,58.434914,1,3
919,30.706204,66.5311,1,3
920,63.540136,66.797184,1,3
921,8.228753,71.718099,1,3
922,14.399015,98.169638,0,3
923,76.041005,63.126334,1,3
924,58.982109,89.378536,0,3
925,48.676408,49.454506,1,3
926,82.700017,16.113178,0,3
927,86.157889,32.40889,0,3
928,88.65949,18.899983,0,3
929,56.150674,11.972656,0,3
930,1.366601,38.501526,0,3
931,33.42826,7.745732,0,3
932,54.659677,31.328578,0,3
933,17.122176,25.730991,0,3
934,90.446339,90.994479,0,3
935,40.40288,34.97734,0,3
936,76.461615,67.69847,1,3
937,6.04359,36.746094,0,3
938,12.482967,59.543954,1,3
939,43.966323,57.763413,1,3
940,9.392478,16.114054,0,3
941,56.455031,26.669287,0,3
942,18.546613,68.427668,1,3
943,91.279459,67.220173,1,3
944,59.687052,66.651453,1,3
945,75.150894,85.867088,0,3
946,36.144496,46.26066,1,3
947,20.266731,7.432423,0,3
948,56.944129,26.584311,0,3
949,96.875726,80.959251,0,3
950,11.205138,56.70712,1,3
951,25.011649,25.135946,0,3
952,5.840911,7.606479,0,3
953,61.261415,99.695191,0,3
954,14.817141,95.230766,0,3
955,59.070051,69.011786,1,3
956,63.775928,97.002925,0,3
957,13.248165,80.687401,0,3
958,49.912344,88.274488,0,3
959,49.355167,66.17649,1,3
960,60.700084,64.515087,1,3
961,71.290123,1.323653,0,3
962,19.528474,69.834579,1,3
963,35.77295,50.109045,1,3
964,82.926479,5.719108,0,3
965,12.138482,12.48864,0,3
966,75.672434,93.104958,0,3
967,41.830606,44.924401,1,3
968,81.751111,18.61914,0,3
969,93.429077,94.203249,0,3
970,54.573564,79.505178,0,3
971,95.527082,57.299274,1,3
972,97.170928,90.896218,0,3
973,27.723933,80.566869,0,3
974,15.395183,98.943161,0,3
975,42.801697,78.607653,0,3
976,32.962731,55.061659,1,3
977,78.361198,71.057949,1,3
978,11.035759,79.587175,0,3
979,33.368538,61.403208,1,3
980,55.626854,52.926093,1,3
981,62.768786,64.649168,1,3
982,57.39225,66.017297,1,3
983,28.933923,50.814068,1,3
984,68.696053,53.375248,1,3
985,52.133703,48.016712,1,3
986,89.251855,70.730807,1,3
987,81.587008,39.101012,0,3
988,65.348016,71.261459,1,3
989,72.493186,9.784079,0,3
990,89.720495,40.084762,0,3
991,28.51744,65.14384,1,3
992,22.648145,65.349261,1,3
993,84.870877,74.826554,1,3
994,15.114646,44.925039,1,3
995,97.433499,40.486758,0,3
996,62.948825,81.431459,0,3
997,38.095347,81.95621,0,3
998,12.451403,53.634819,1,3
999,92.779037,13.92886,0,3
1000,2.029333,39.937111,0,3
1001,58.091599,67.089549,1,3
1002,80.790514,40.979264,0,3
1003,39.795233,27.15231,0,3
1004,90.596777,63.986813,1,3
1005,69.028727,25.126402,0,3
1006,39.893635,96.549269,0,3
1007,83.44132,47.410312,1,3
1008,7.758204,36.753972,0,3
1009,77.958238,8.137001,0,3
1010,43.3476,50.148339,1,3
1011,64.926197,39.837234,0,3
1012,52.919741,44.037941,0,3
1013,82.033274,89.401612,0,3
1014,72.981279,99.792561,0,3
1015,91.932768,63.358902,1,3
1016,77.273241,49.824626,1,3
1017,15.415949,37.361943,0,3
1018,30.415606,2.011511,0,3
1019,15.843906,47.806631,1,3
1020,93.311556,8.547543,0,3
1021,30.879048,18.885355,0,3
1022,69.156625,89.235571,0,3
1023,76.211503,70.863725,1,3
1024,63.472453,30.898147,0,3
1025,44.404803,91.267587,0,3
1026,8.68581,91.71604,0,3
1027,61.107562,68.260119,1,3
1028,53.548125,54.748128,1,3
1029,63.062391,68.198409,1,3
1030,81.551593,67.63462,1,3
1031,94.239212,68.324198,1,3
1032,57.538969,96.048355,0,3
1033,48.629674,2.124661,0,3
1034,46.792072,63.192218,1,3
1035,24.972316,95.242087,0,3
1036,17.561058,60.287241,1,3
1037,88.65756,55.404247,1,3
1038,17.590217,63.658201,1,3
1039,94.515663,40.362389,0,3
1040,49.050976,9.404329,0,3
1041,63.702891,66.120347,1,3
1042,11.092657,47.918457,1,3
1043,13.1959,71.840719,1,3
1044,64.196029,53.156418,1,3
1045,44.248227,71.3723,1,3
1046,7.099741,16.268016,0,3
1047,9.331146,73.296592,1,3
1048,67.715083,63.698864,1,3
1049,46.280721,11.180666,0,3
1050,84.366403,79.309754,0,3
1051,56.703671,68.564479,1,3
1052,30.448516,1.641071,0,3
1053,23.321679,84.252981,0,3
1054,75.779011,76.674771,0,3
1055,81.294624,24.631197,0,3
1056,79.500545,66.748593,1,3
1057,60.557741,47.038301,1,3
1058,77.978997,65.145807,1,3
1059,75.729102,48.502006,1,3
1060,18.79702,47.579835,1,3
1061,16.483173,61.005123,1,3
1062,71.031679,56.101837,1,3
1063,34.727354,77.818227,0,3
1064,81.156396,54.813047,1,3
1065,62.314525,59.727731,1,3
1066,1.932597,85.497981,0,3
1067,77.60506,67.974628,1,3
1068,83.286591,73.957517,1,3
1069,70.019619,92.294581,0,3
1070,90.673556,44.676784,1,3
1071,4.319439,75.682281,0,3
1072,74.915228,95.216113,0,3
1073,33.196772,50.04243,1,3
1074,50.01888,86.980161,0,3
1075,87.013821,48.571442,1,3
1076,23.306807,19.05977,0,3
1077,13.877072,23.28121,0,3
1078,97.037952,90.828892,0,3
1079,16.211721,62.16411,1,3
1080,56.419362,24.914962,0,3
1081,39.469852,37.488484,0,3
1082,28.327689,41.372958,0,3
1083,70.499378,52.775189,1,3
1084,69.875925,81.296318,0,3
1085,86.033352,50.451593,1,3
1086,82.813997,46.716429,1,3
1087,89.104736,42.475122,0,3
1088,0.791535,17.265363,0,3
1089,98.898294,9.881972,0,3
1090,81.730629,18.282544,0,3
1091,58.804598,45.896171,1,3
1092,70.636789,55.968568,1,3
1093,4.491257,61.186529,0,3
1094,31.700542,80.074278,0,3
1095,8.569546,90.3967,0,3
1096,29.632381,2.316512,0,3
1097,53.330351,59.630405,1,3
1098,52.941748,31.961252,0,3
1099,32.955635,68.723037,1,3
1100,35.205848,70.991011,1,3
1101,74.888243,86.555275,0,3
1102,65.049799,52.869518,1,3
1103,21.773207,54.399702,1,3
1104,84.23496,64.557105,1,3
1105,12.254692,30.418719,0,3
1106,69.009146,65.344664,1,3
1107,86.489874,57.204654,1,3
1108,82.224559,45.499429,1,3
1109,64.859336,80.028186,0,3
1110,52.352504,4.552416,0,3
1111,34.534074,99.533694,0,3
1112,99.491434,22.340645,0,3
1113,4.378454,17.842267,0,3
1114,78.733643,93.28328,0,3
1115,65.488928,70.211535,1,3
1116,25.539255,65.17309,1,3
1117,0.333105,78.74185,0,3
1118,13.133572,69.863016,1,3
1119,56.523696,74.443733,1,3
1120,0.262724,25.097622,0,3
1121,37.893635,72.289334,1,3
1122,65.606687,24.440865,0,3
1123,61.094513,11.661511,0,3
1124,47.994147,71.959703,1,3
1125,52.156055,72.267104,1,3
1126,83.841704,88.876661,0,3
1127,56.452028,82.864757,0,3
1128,18.258442,65.709612,1,3
1129,81.847195,76.130204,0,3
1130,15.502817,51.719669,1,3
1131,17.979411,3.532043,0,3
1132,50.639017,75.722627,0,3
1133,76.970125,82.659216,0,3
1134,21.629428,43.720133,0,3
1135,17.277231,71.949935,1,3
1136,98.311166,0.222369,0,3
1137,87.737475,95.079815,0,3
1138,75.570061,50.285138,1,3
1139,12.060784,30.350923,0,3
1140,76.56058,82.00035,0,3
1141,23.103082,92.4602,0,3
1142,79.743397,1.812961,0,3
1143,10.402411,18.369162,0,3
1144,74.557708,21.020154,0,3
1145,96.089699,34.818522,0,3
1146,45.771256,95.003817,0,3
1147,35.537821,47.254226,1,3
1148,99.703117,11.983983,0,3
1149,84.419898,44.481711,1,3
1150,23.088231,74.040452,1,3
1151,28.730857,2.988142,0,3
1152,30.561202,54.666496,1,3
1153,75.023761,59.779098,1,3
1154,34.514225,74.827818,1,3
1155,33.140193,38.330628,0,3
1156,8.842947,56.91907,1,3
1157,77.198739,77.483564,0,3
1158,68.51337,4.195299,0,3
1159,93.962312,92.556601,0,3
1160,48.004384,87.543651,0,3
1161,11.761118,66.639123,1,3
1162,55.736013,69.611164,1,3
1163,41.739965,83.963012,0,3
1164,9.241766,52.465197,1,3
1165,19.500578,52.579013,1,3
1166,59.587886,45.758121,1,3
1167,65.811149,44.376103,0,3
1168,67.406581,4.612299,0,3
1169,83.78632,52.56635,1,3
1170,97.150011,88.970092,0,3
1171,27.92026,57.555745,1,3
1172,11.817548,38.018311,0,3
1173,58.578527,66.579881,1,3
1174,36.435037,62.659802,1,3
1175,35.910469,50.373572,1,3
1176,81.740519,85.893554,0,3
1177,59.331482,1.326716,0,3
1178,7.200665,72.305448,1,3
1179,99.921948,11.40567,0,3
1180,82.527066,88.865421,0,3
1181,77.311361,44.875747,1,3
1182,13.461654,73.530361,1,3
1183,20.395558,40.701643,0,3
1184,75.867519,14.153915,0,3
1185,28.94954,48.899366,1,3
1186,43.95941,24.78382,0,3
1187,46.58469,71.839484,1,3
1188,90.316606,54.019123,1,3
1189,60.061794,51.870535,1,3
1190,71.164361,92.308974,0,3
1191,1.360522,22.926775,0,3
1192,66.201634,44.468789,1,3
1193,50.419097,33.41754,0,3
1194,85.577265,86.35556,0,3
1195,48.53245,60.526087,1,3
1196,35.169865,53.885229,1,3
1197,53.483119,77.370851,0,3
1198,8.406852,26.630673,0,3
1199,1.400682,86.191415,0,3
1200,25.370498,19.607118,0,3
1201,29.706379,46.14341,1,3
1202,2.855703,49.748774,0,3
1203,23.134385,50.039565,1,3
1204,86.272023,70.352705,1,3
1205,72.014408,85.166392,0,3
1206,49.875812,51.355734,1,3
1207,54.417064,38.184562,0,3
1208,62.027611,65.44251,1,3
1209,7.012637,5.755248,0,3
1210,7.195971,4.689308,0,3
1211,34.704601,55.860179,1,3
1212,33.853843,73.4455,1,3
1213,67.006157,71.680343,1,3
1214,59.975693,22.86262,0,3
1215,15.181485,65.323889,1,3
1216,9.546332,72.49205,1,3
1217,91.917135,51.119473,1,3
1218,10.192125,68.297815,1,3
1219,57.091665,75.043152,1,3
1220,95.014053,94.963481,0,3
1221,75.597444,71.916599,1,3
1222,11.592396,55.045834,1,3
1223,47.693239,69.752185,1,3
1224,59.30336,1.217177,0,3
1225,1.921296,75.449186,0,3
1226,57.605961,78.816434,0,3
1227,51.348369,47.696229,1,3
1228,65.31603,2.069502,0,3
1229,15.795237,26.177745,0,3
1230,95.815292,34.180977,0,3
1231,24.025547,22.267187,0,3
1232,20.085745,23.424607,0,3
1233,70.784658,50.101931,1,3
1234,92.743177,8.217597,0,3
1235,42.454793,11.984857,0,3
1236,52.536318,65.20961,1,3
1237,24.502616,68.301728,1,3
1238,82.432927,50.958348,1,3
1239,62.627853,18.333448,0,3
1240,72.976643,70.705784,1,3
1241,35.258165,61.542855,1,3
1242,54.085531,61.312694,1,3
1243,32.5454,52.161075,1,3
1244,3.453375,50.58052,0,3
1245,20.207282,94.717742,0,3
1246,73.166624,66.124385,1,3
1247,59.224252,47.514199,1,3
1248,26.596444,66.247592,1,3
1249,61.89037,48.349431,1,3
1250,85.119499,81.187513,0,3
1251,29.706032,48.376463,1,3
1252,89.751492,48.129352,1,3
1253,6.405757,9.389447,0,3
1254,88.41551,65.011682,1,3
1255,0.740182,4.228088,0,3
1256,77.783427,60.321667,1,3
1257,26.08184,25.749336,0,3
1258,72.72276,67.567084,1,3
1259,85.582661,58.715139,1,3
1260,59.011265,0.033321,0,3
1261,94.100663,16.203866,0,3
1262,59.22521,10.658115,0,3
1263,61.98708,74.996844,1,3
1264,55.675968,63.718082,1,3
1265,82.403797,69.954547,1,3
1266,25.707575,58.305766,1,3
1267,73.936557,87.489638,0,3
1268,42.944332,88.83395,0,3
1269,90.750608,53.580815,1,3
1270,54.597369,44.707355,1,3
1271,10.313575,6.807721,0,3
1272,22.274409,43.183239,0,3
1273,69.656461,19.112426,0,3
1274,5.118316,58.385639,1,3
1275,41.152319,62.695745,1,3
1276,26.682327,58.617391,1,3
1277,69.494486,38.376549,0,3
1278,11.823057,57.845333,1,3
1279,95.008891,92.293925,0,3
1280,75.468335,64.84755,1,3
1281,81.557431,19.145289,0,3
1282,68.266469,49.748814,1,3
1283,6.004717,67.352251,1,3
1284,18.108068,65.07695,1,3
1285,50.388166,50.172101,1,3
1286,16.610404,78.700238,0,3
1287,89.110831,54.849487,1,3
1288,32.744225,51.047531,1,3
1289,84.342335,64.266528,1,3
1290,75.70625,65.617806,1,3
1291,65.886357,88.747956,0,3
1292,69.081967,44.457454,1,3
1293,69.870426,76.066297,0,3
1294,20.936482,58.539799,1,3
1295,31.269226,95.020615,0,3
1296,96.491229,85.584992,0,3
1297,22.077407,60.372192,1,3
1298,41.056069,3.734434,0,3
1299,34.563727,86.430301,0,3
1300,82.815923,22.661279,0,3
1301,75.941917,13.15405,0,3
1302,13.07632,17.832081,0,3
1303,4.053798,95.81702,0,3
1304,34.404792,9.504901,0,3
1305,69.204219,3.2176,0,3
1306,73.079921,56.00517,1,3
1307,22.637674,50.785799,1,3
1308,43.418395,70.662161,1,3
1309,31.773914,72.172396,1,3
1310,91.395906,71.929377,1,3
1311,27.103355,81.477025,0,3
1312,72.789865,25.95004,0,3
1313,87.079939,10.617175,0,3
1314,16.404272,90.601134,0,3
1315,31.737569,44.997017,1,3
1316,7.910205,25.074906,0,3
1317,4.263239,99.735751,0,3
1318,59.517815,70.823124,1,3
1319,27.177364,31.513114,0,3
1320,91.401429,64.281167,1,3
1321,84.669176,67.906275,1,3
1322,77.843526,3.624465,0,3
1323,95.266203,12.784052,0,3
1324,7.561133,97.84862,0,3
1325,42.369264,51.013165,1,3
1326,81.155694,8.063428,0,3
1327,94.325335,61.261498,1,3
1328,75.709574,9.483062,0,3
1329,57.73042,70.293958,1,3
1330,76.007334,71.597312,1,3
1331,65.999836,41.78591,0,3
1332,19.589969,67.233854,1,3
1333,88.161825,58.501679,1,3
1334,55.98509,26.357323,0,3
1335,13.298895,53.664962,1,3
1336,24.780423,71.658293,1,3
1337,69.53225,70.942036,1,3
1338,83.60665,45.801272,1,3
1339,67.998783,59.333293,1,3
1340,66.899275,62.17838,1,3
1341,32.782001,48.096989,1,3
1342,28.181907,28.51921,0,3
1343,36.716483,5.362348,0,3
1344,35.985815,47.929188,1,3
1345,26.980852,67.0541,1,3
1346,8.66897,36.436937,0,3
1347,57.102866,66.861184,1,3
1348,62.283763,36.127905,0,3
1349,68.74865,31.108103,0,3
1350,25.668633,87.677694,0,3
1351,87.382853,83.426,0,3
1352,64.765631,49.599156,1,3
1353,20.199025,47.688837,1,3
1354,95.925428,94.256172,0,3
1355,31.878934,37.208092,0,3
1356,40.642219,59.141611,1,3
1357,52.170262,21.834311,0,3
1358,91.243763,99.858949,0,3
1359,67.405485,67.3855,1,3
1360,67.692994,24.963798,0,3
1361,57.013415,57.820423,1,3
1362,33.595283,54.502364,1,3
1363,57.411773,57.229068,1,3
1364,16.867338,72.344323,1,3
1365,24.048699,61.918399,1,3
1366,5.1148,22.175653,0,3
1367,87.934646,67.084084,1,3
1368,27.406181,85.883726,0,3
1369,42.19833,58.210549,1,3
1370,14.366015,52.769466,1,3
1371,30.233546,94.39735,0,3
1372,63.764926,96.929893,0,3
1373,21.810778,54.584031,1,3
1374,87.162349,63.064555,1,3
1375,42.846073,17.77694,0,3
1376,25.944762,74.94299,1,3
1377,99.159335,12.753359,0,3
1378,83.017214,44.830676,1,3
1379,20.77898,3.522686,0,3
1380,48.55367,80.642364,0,3
1381,12.322359,23.23354,0,3
1382,7.43863,0.72171,0,3
1383,75.5488,77.395238,0,3
1384,66.378502,53.716236,1,3
1385,63.641337,49.02855,1,3
1386,43.788422,64.186624,1,3
1387,88.877371,88.552761,0,3
1388,18.893068,54.726138,1,3
1389,86.721819,82.687042,0,3
1390,73.836548,48.554098,1,3
1391,39.416367,96.890363,0,3
1392,81.445321,97.070134,0,3
1393,68.578392,16.889405,0,3
1394,77.769158,26.664255,0,3
1395,75.415814,71.773691,1,3
1396,14.609093,89.105926,0,3
1397,39.593755,16.310285,0,3
1398,85.210536,11.489829,0,3
1399,17.57229,20.407388,0,3
1400,25.704523,76.52074,0,3
1401,75.700947,9.512848,0,3
1402,85.08951,58.739203,1,3
1403,53.847519,70.297126,1,3
1404,68.980618,10.459202,0,3
1405,79.028635,75.400397,0,3
1406,10.280382,46.085873,1,3
1407,11.747434,62.11845,1,3
1408,1.666098,92.725823,0,3
1409,33.449721,69.573744,1,3
1410,81.740735,9.597315,0,3
1411,15.624429,36.479996,0,3
1412,17.251805,8.930838,0,3
1413,51.758884,71.821022,1,3
1414,70.498461,68.461527,1,3
1415,5.792239,67.634605,1,3
1416,41.101098,29.71757,0,3
1417,19.298084,69.769935,1,3
1418,60.385917,83.015186,0,3
1419,22.066168,59.854404,1,3
1420,17.67872,62.920557,1,3
1421,15.696359,75.703458,0,3
1422,54.210075,56.709229,1,3
1423,32.111242,28.241021,0,3
1424,44.673822,21.053935,0,3
1425,43.46537,66.540938,1,3
1426,93.762004,47.619296,1,3
1427,70.417305,71.44475,1,3
1428,18.792648,54.398249,1,3
1429,70.798991,58.690212,1,3
1430,15.950117,60.84365,1,3
1431,78.356271,81.614195,0,3
1432,63.80829,20.813015,0,3
1433,42.570003,48.302489,1,3
1434,81.218084,9.182384,0,3
1435,66.492722,66.583902,1,3
1436,19.776317,73.858709,1,3
1437,50.891078,76.40137,0,3
1438,41.781022,63.00664,1,3
1439,70.664399,11.293851,0,3
1440,81.398145,64.159608,1,3
1441,53.528821,35.006443,0,3
1442,81.511934,72.929379,1,3
1443,82.984577,97.279992,0,3
1444,13.815621,95.705002,0,3
1445,9.143209,49.248823,1,3
1446,51.36708,74.988624,1,3
1447,40.298231,20.400064,0,3
1448,58.774913,25.68023,0,3
1449,7.571012,60.915229,1,3
1450,90.316603,55.778059,1,3
1451,85.692949,49.172711,1,3
1452,59.999881,85.831513,0,3
1453,69.181736,50.066753,1,3
1454,25.438606,40.872832,0,3
1455,58.656305,20.41749,0,3
1456,13.329029,60.744732,1,3
1457,63.995157,22.066605,0,3
1458,6.630351,15.191243,0,3
1459,31.967353,47.201489,1,3
1460,71.390355,70.130392,1,3
1461,78.345203,53.36267,1,3
1462,77.710534,98.625405,0,3
1463,46.422319,73.26356,1,3
1464,42.061903,57.116367,1,3
1465,28.60244,43.843646,0,3
1466,85.439487,56.011805,1,3
1467,47.200037,50.147996,1,3
1468,34.497765,10.19116,0,3
1469,74.565426,44.836462,1,3
1470,35.317973,13.530694,0,3
1471,84.218417,2.913309,0,3
1472,20.962843,9.132246,0,3
1473,26.333158,27.965419,0,3
1474,35.876331,65.698746,1,3
1475,47.037066,44.272609,0,3
1476,89.577134,83.397859,0,3
1477,54.709096,45.256521,1,3
1478,74.381953,73.318451,1,3
1479,87.477847,16.013601,0,3
1480,38.337356,82.457496,0,3
1481,40.856062,62.484137,1,3
1482,29.056555,60.60204,1,3
1483,9.020408,93.783138,0,3
1484,12.209465,71.979214,1,3
1485,28.695973,26.212224,0,3
1486,57.22176,63.876,1,3
1487,35.113887,81.787249,0,3
1488,79.673878,60.535098,1,3
